Gene_1_ENSG|Gene_2_ENSG|DB_or_Algorithm|Supporting_PMID(s)
ENSG00000005238|ENSG00000138443|(HuRI)|32296183
ENSG00000005238|ENSG00000139737|(HuRI)|32296183
ENSG00000005238|ENSG00000140481|(HuRI)|32296183
ENSG00000005238|ENSG00000142347|(HuRI)|32296183
ENSG00000005238|ENSG00000152137|(HuRI)|32296183
ENSG00000005238|ENSG00000156735|(HuRI)|32296183
ENSG00000005238|ENSG00000160207|(HuRI)|32296183
ENSG00000005238|ENSG00000163935|(HuRI)|32296183
ENSG00000005238|ENSG00000164591|(HuRI)|32296183
ENSG00000005238|ENSG00000164746|(HuRI)|32296183
ENSG00000005238|ENSG00000165804|(HuRI)|32296183
ENSG00000005238|ENSG00000166323|(HuRI)|32296183
ENSG00000005238|ENSG00000167110|(HuRI)|32296183
ENSG00000005238|ENSG00000167302|(HuRI)|32296183
ENSG00000005238|ENSG00000167306|(HuRI)|32296183
ENSG00000005238|ENSG00000179455|(HuRI)|32296183
ENSG00000005238|ENSG00000180938|(HuRI)|32296183
ENSG00000005238|ENSG00000183323|(HuRI)|32296183
ENSG00000005238|ENSG00000183690|(HuRI)|32296183
ENSG00000005238|ENSG00000185272|(HuRI)|32296183
ENSG00000005238|ENSG00000185811|(HuRI)|32296183
ENSG00000005238|ENSG00000186153|(HuRI)|32296183
ENSG00000005238|ENSG00000186925|(HuRI)|32296183
ENSG00000005238|ENSG00000186930|(HuRI)|32296183
ENSG00000005238|ENSG00000186977|(HuRI)|32296183
ENSG00000005238|ENSG00000196911|(HuRI)|32296183
ENSG00000005238|ENSG00000196923|(HuRI)|32296183
ENSG00000005238|ENSG00000197191|(HuRI)|32296183
ENSG00000005238|ENSG00000197343|(HuRI)|32296183
ENSG00000005238|ENSG00000198373|(HuRI)|32296183
ENSG00000005238|ENSG00000198908|(HuRI)|32296183
ENSG00000005238|ENSG00000204713|(HuRI)|32296183
ENSG00000005238|ENSG00000212938|(HuRI)|32296183
ENSG00000005249|ENSG00000072062|(HuRI)|32296183
ENSG00000005249|ENSG00000118507|(HuRI)|32296183
ENSG00000005249|ENSG00000120656|(HuRI)|32296183
ENSG00000005249|ENSG00000143369|(HuRI)|32296183
ENSG00000005249|ENSG00000170759|(HuRI)|32296183
ENSG00000005249|ENSG00000179841|(HuRI)|32296183
ENSG00000005249|ENSG00000186471|(HuRI)|32296183
ENSG00000005249|ENSG00000187699|(HuRI)|32296183
ENSG00000005436|ENSG00000100109|(HuRI)|32296183
ENSG00000005448|ENSG00000149761|(HuRI)|32296183
ENSG00000005483|ENSG00000105726|(HuRI)|32296183
ENSG00000005486|ENSG00000008517|(HuRI)|32296183
ENSG00000005486|ENSG00000050426|(HuRI)|32296183
ENSG00000005486|ENSG00000069535|(HuRI)|32296183
ENSG00000005486|ENSG00000075415|(HuRI)|32296183
ENSG00000005486|ENSG00000076258|(HuRI)|32296183
ENSG00000005486|ENSG00000077616|(HuRI)|32296183
ENSG00000005486|ENSG00000093010|(HuRI)|32296183
ENSG00000005486|ENSG00000101298|(HuRI)|32296183
ENSG00000005486|ENSG00000105701|(HuRI)|32296183
ENSG00000005486|ENSG00000108788|(HuRI)|32296183
ENSG00000005486|ENSG00000120329|(HuRI)|32296183
ENSG00000005486|ENSG00000125995|(HuRI)|32296183
ENSG00000005486|ENSG00000126768|(HuRI)|32296183
ENSG00000005486|ENSG00000129473|(HuRI)|32296183
ENSG00000005486|ENSG00000132313|(HuRI)|32296183
ENSG00000005486|ENSG00000134321|(HuRI)|32296183
ENSG00000005486|ENSG00000135093|(HuRI)|32296183
ENSG00000005486|ENSG00000136305|(HuRI)|32296183
ENSG00000005486|ENSG00000137404|(HuRI)|32296183
ENSG00000005486|ENSG00000139637|(HuRI)|32296183
ENSG00000005486|ENSG00000139973|(HuRI)|32296183
ENSG00000005486|ENSG00000140905|(HuRI)|32296183
ENSG00000005486|ENSG00000143158|(HuRI)|32296183
ENSG00000005486|ENSG00000144810|(HuRI)|32296183
ENSG00000005486|ENSG00000156469|(HuRI)|32296183
ENSG00000005486|ENSG00000161055|(HuRI)|32296183
ENSG00000005486|ENSG00000165948|(HuRI)|32296183
ENSG00000005486|ENSG00000166797|(HuRI)|32296183
ENSG00000005486|ENSG00000167081|(HuRI)|32296183
ENSG00000005486|ENSG00000167107|(HuRI)|32296183
ENSG00000005486|ENSG00000167721|(HuRI)|32296183
ENSG00000005486|ENSG00000169599|(HuRI)|32296183
ENSG00000005486|ENSG00000171552|(HuRI)|32296183
ENSG00000005486|ENSG00000173269|(HuRI)|32296183
ENSG00000005486|ENSG00000174917|(HuRI)|32296183
ENSG00000005486|ENSG00000175229|(HuRI)|32296183
ENSG00000005486|ENSG00000177427|(HuRI)|32296183
ENSG00000005486|ENSG00000177673|(HuRI)|32296183
ENSG00000005486|ENSG00000178726|(HuRI)|32296183
ENSG00000005486|ENSG00000178952|(HuRI)|32296183
ENSG00000005486|ENSG00000184047|(HuRI)|32296183
ENSG00000005486|ENSG00000188001|(HuRI)|32296183
ENSG00000005486|ENSG00000196312|(HuRI)|32296183
ENSG00000005486|ENSG00000197102|(HuRI)|32296183
ENSG00000005486|ENSG00000204183|(HuRI)|32296183
ENSG00000005486|ENSG00000204370|(HuRI)|32296183
ENSG00000005486|ENSG00000204427|(HuRI)|32296183
ENSG00000005486|ENSG00000270170|(HuRI)|32296183
ENSG00000005486|ENSG00000275663|(HuRI)|32296183
ENSG00000005486|ENSG00000276410|(HuRI)|32296183
ENSG00000005486|ENSG00000278619|(HuRI)|32296183
ENSG00000005812|ENSG00000100151|(HuRI)|32296183
ENSG00000005812|ENSG00000166037|(HuRI)|32296183
ENSG00000005812|ENSG00000175806|(HuRI)|32296183
ENSG00000006007|ENSG00000100652|(HuRI)|32296183
ENSG00000006015|ENSG00000112559|(HuRI)|32296183
ENSG00000006015|ENSG00000158301|(HuRI)|32296183
ENSG00000006015|ENSG00000184033|(HuRI)|32296183
ENSG00000006015|ENSG00000185247|(HuRI)|32296183
ENSG00000006015|ENSG00000197172|(HuRI)|32296183
ENSG00000006015|ENSG00000268651|(HuRI)|32296183
ENSG00000006042|ENSG00000069849|(HuRI)|32296183
ENSG00000006042|ENSG00000104969|(HuRI)|32296183
ENSG00000006042|ENSG00000135052|(HuRI)|32296183
ENSG00000006042|ENSG00000148175|(HuRI)|32296183
ENSG00000006042|ENSG00000157303|(HuRI)|32296183
ENSG00000006042|ENSG00000169562|(HuRI)|32296183
ENSG00000006042|ENSG00000185499|(HuRI)|32296183
ENSG00000006062|ENSG00000131323|(HuRI)|32296183
ENSG00000006125|ENSG00000076242|(HuRI)|32296183
ENSG00000006125|ENSG00000100348|(HuRI)|32296183
ENSG00000006125|ENSG00000137486|(HuRI)|32296183
ENSG00000006125|ENSG00000138750|(HuRI)|32296183
ENSG00000006125|ENSG00000150783|(HuRI)|32296183
ENSG00000006125|ENSG00000154359|(HuRI)|32296183
ENSG00000006125|ENSG00000155754|(HuRI)|32296183
ENSG00000006125|ENSG00000157827|(HuRI)|32296183
ENSG00000006125|ENSG00000157978|(HuRI)|32296183
ENSG00000006125|ENSG00000160201|(HuRI)|32296183
ENSG00000006125|ENSG00000168542|(HuRI)|32296183
ENSG00000006125|ENSG00000196313|(HuRI)|32296183
ENSG00000006125|ENSG00000197256|(HuRI)|32296183
ENSG00000006125|ENSG00000204099|(HuRI)|32296183
ENSG00000006125|ENSG00000204438|(HuRI)|32296183
ENSG00000006125|ENSG00000204538|(HuRI)|32296183
ENSG00000006125|ENSG00000260220|(HuRI)|32296183
ENSG00000006125|ENSG00000263001|(HuRI)|32296183
ENSG00000006125|ENSG00000275895|(HuRI)|32296183
ENSG00000006194|ENSG00000072201|(HuRI)|32296183
ENSG00000006194|ENSG00000089916|(HuRI)|32296183
ENSG00000006194|ENSG00000118898|(HuRI)|32296183
ENSG00000006194|ENSG00000146063|(HuRI)|32296183
ENSG00000006194|ENSG00000171222|(HuRI)|32296183
ENSG00000006194|ENSG00000176049|(HuRI)|32296183
ENSG00000006194|ENSG00000182318|(HuRI)|32296183
ENSG00000006194|ENSG00000197279|(HuRI)|32296183
ENSG00000006327|ENSG00000158014|(HuRI)|32296183
ENSG00000006327|ENSG00000212899|(HuRI)|32296183
ENSG00000006453|ENSG00000115365|(HuRI)|32296183
ENSG00000006453|ENSG00000151929|(HuRI)|32296183
ENSG00000006453|ENSG00000175866|(HuRI)|32296183
ENSG00000006453|ENSG00000197191|(HuRI)|32296183
ENSG00000006534|ENSG00000080561|(HuRI)|32296183
ENSG00000006534|ENSG00000131737|(HuRI)|32296183
ENSG00000006534|ENSG00000187766|(HuRI)|32296183
ENSG00000006534|ENSG00000188581|(HuRI)|32296183
ENSG00000006534|ENSG00000197191|(HuRI)|32296183
ENSG00000006534|ENSG00000205439|(HuRI)|32296183
ENSG00000006534|ENSG00000212899|(HuRI)|32296183
ENSG00000006534|ENSG00000221880|(HuRI)|32296183
ENSG00000006534|ENSG00000254997|(HuRI)|32296183
ENSG00000006606|ENSG00000007372|(HuRI)|32296183
ENSG00000006606|ENSG00000114529|(HuRI)|32296183
ENSG00000006611|ENSG00000120328|(HuRI)|32296183
ENSG00000006611|ENSG00000124074|(HuRI)|32296183
ENSG00000006611|ENSG00000162409|(HuRI)|32296183
ENSG00000006611|ENSG00000175311|(HuRI)|32296183
ENSG00000006634|ENSG00000097046|(HuRI)|32296183
ENSG00000006638|ENSG00000007952|(HuRI)|32296183
ENSG00000006638|ENSG00000028116|(HuRI)|32296183
ENSG00000006638|ENSG00000102383|(HuRI)|32296183
ENSG00000006638|ENSG00000133065|(HuRI)|32296183
ENSG00000006638|ENSG00000134531|(HuRI)|32296183
ENSG00000006638|ENSG00000159346|(HuRI)|32296183
ENSG00000006638|ENSG00000165474|(HuRI)|32296183
ENSG00000006638|ENSG00000169903|(HuRI)|32296183
ENSG00000006638|ENSG00000177917|(HuRI)|32296183
ENSG00000006638|ENSG00000178776|(HuRI)|32296183
ENSG00000006638|ENSG00000182544|(HuRI)|32296183
ENSG00000006638|ENSG00000204979|(HuRI)|32296183
ENSG00000006638|ENSG00000205060|(HuRI)|32296183
ENSG00000006659|ENSG00000026025|(HuRI)|32296183
ENSG00000006659|ENSG00000068354|(HuRI)|32296183
ENSG00000006659|ENSG00000076382|(HuRI)|32296183
ENSG00000006659|ENSG00000080561|(HuRI)|32296183
ENSG00000006659|ENSG00000100151|(HuRI)|32296183
ENSG00000006659|ENSG00000113595|(HuRI)|32296183
ENSG00000006659|ENSG00000117475|(HuRI)|32296183
ENSG00000006659|ENSG00000124429|(HuRI)|32296183
ENSG00000006659|ENSG00000129474|(HuRI)|32296183
ENSG00000006659|ENSG00000130475|(HuRI)|32296183
ENSG00000006659|ENSG00000131095|(HuRI)|32296183
ENSG00000006659|ENSG00000132570|(HuRI)|32296183
ENSG00000006659|ENSG00000145358|(HuRI)|32296183
ENSG00000006659|ENSG00000145861|(HuRI)|32296183
ENSG00000006659|ENSG00000148341|(HuRI)|32296183
ENSG00000006659|ENSG00000155367|(HuRI)|32296183
ENSG00000006659|ENSG00000155749|(HuRI)|32296183
ENSG00000006659|ENSG00000160062|(HuRI)|32296183
ENSG00000006659|ENSG00000167302|(HuRI)|32296183
ENSG00000006659|ENSG00000167604|(HuRI)|32296183
ENSG00000006659|ENSG00000167858|(HuRI)|32296183
ENSG00000006659|ENSG00000171345|(HuRI)|32296183
ENSG00000006659|ENSG00000172349|(HuRI)|32296183
ENSG00000006659|ENSG00000172530|(HuRI)|32296183
ENSG00000006659|ENSG00000173757|(HuRI)|32296183
ENSG00000006659|ENSG00000176390|(HuRI)|32296183
ENSG00000006659|ENSG00000183246|(HuRI)|32296183
ENSG00000006659|ENSG00000183621|(HuRI)|32296183
ENSG00000006659|ENSG00000185418|(HuRI)|32296183
ENSG00000006659|ENSG00000196924|(HuRI)|32296183
ENSG00000006659|ENSG00000197079|(HuRI)|32296183
ENSG00000006659|ENSG00000197343|(HuRI)|32296183
ENSG00000006659|ENSG00000197951|(HuRI)|32296183
ENSG00000006659|ENSG00000204713|(HuRI)|32296183
ENSG00000006659|ENSG00000206052|(HuRI)|32296183
ENSG00000006659|ENSG00000234616|(HuRI)|32296183
ENSG00000006659|ENSG00000269964|(HuRI)|32296183
ENSG00000006704|ENSG00000115806|(HuRI)|32296183
ENSG00000006704|ENSG00000178988|(HuRI)|32296183
ENSG00000006712|ENSG00000166477|(HuRI)|32296183
ENSG00000006831|ENSG00000139644|(HuRI)|32296183
ENSG00000006837|ENSG00000019995|(HuRI)|32296183
ENSG00000006837|ENSG00000029725|(HuRI)|32296183
ENSG00000006837|ENSG00000100151|(HuRI)|32296183
ENSG00000006837|ENSG00000108395|(HuRI)|32296183
ENSG00000006837|ENSG00000109771|(HuRI)|32296183
ENSG00000006837|ENSG00000114416|(HuRI)|32296183
ENSG00000006837|ENSG00000129245|(HuRI)|32296183
ENSG00000006837|ENSG00000132938|(HuRI)|32296183
ENSG00000006837|ENSG00000150773|(HuRI)|32296183
ENSG00000006837|ENSG00000160062|(HuRI)|32296183
ENSG00000006837|ENSG00000162946|(HuRI)|32296183
ENSG00000006837|ENSG00000169155|(HuRI)|32296183
ENSG00000006837|ENSG00000171444|(HuRI)|32296183
ENSG00000006837|ENSG00000185811|(HuRI)|32296183
ENSG00000006837|ENSG00000197191|(HuRI)|32296183
ENSG00000006837|ENSG00000197256|(HuRI)|32296183
ENSG00000006837|ENSG00000204713|(HuRI)|32296183
ENSG00000007001|ENSG00000007001|(HuRI)|32296183
ENSG00000007001|ENSG00000072201|(HuRI)|32296183
ENSG00000007001|ENSG00000086504|(HuRI)|32296183
ENSG00000007047|ENSG00000124641|(HuRI)|32296183
ENSG00000007216|ENSG00000121634|(HuRI)|32296183
ENSG00000007216|ENSG00000157613|(HuRI)|32296183
ENSG00000007237|ENSG00000007237|(HuRI)|32296183
ENSG00000007237|ENSG00000105401|(HuRI)|32296183
ENSG00000007237|ENSG00000130520|(HuRI)|32296183
ENSG00000007237|ENSG00000156795|(HuRI)|32296183
ENSG00000007237|ENSG00000174851|(HuRI)|32296183
ENSG00000007237|ENSG00000187778|(HuRI)|32296183
ENSG00000007237|ENSG00000213672|(HuRI)|32296183
ENSG00000007255|ENSG00000007372|(HuRI)|32296183
ENSG00000007255|ENSG00000054116|(HuRI)|32296183
ENSG00000007255|ENSG00000064655|(HuRI)|32296183
ENSG00000007255|ENSG00000090238|(HuRI)|32296183
ENSG00000007255|ENSG00000100842|(HuRI)|32296183
ENSG00000007255|ENSG00000103852|(HuRI)|32296183
ENSG00000007255|ENSG00000104228|(HuRI)|32296183
ENSG00000007255|ENSG00000106052|(HuRI)|32296183
ENSG00000007255|ENSG00000109101|(HuRI)|32296183
ENSG00000007255|ENSG00000115806|(HuRI)|32296183
ENSG00000007255|ENSG00000121454|(HuRI)|32296183
ENSG00000007255|ENSG00000123349|(HuRI)|32296183
ENSG00000007255|ENSG00000123415|(HuRI)|32296183
ENSG00000007255|ENSG00000125447|(HuRI)|32296183
ENSG00000007255|ENSG00000127328|(HuRI)|32296183
ENSG00000007255|ENSG00000132854|(HuRI)|32296183
ENSG00000007255|ENSG00000137073|(HuRI)|32296183
ENSG00000007255|ENSG00000144579|(HuRI)|32296183
ENSG00000007255|ENSG00000152137|(HuRI)|32296183
ENSG00000007255|ENSG00000153130|(HuRI)|32296183
ENSG00000007255|ENSG00000156735|(HuRI)|32296183
ENSG00000007255|ENSG00000159289|(HuRI)|32296183
ENSG00000007255|ENSG00000160753|(HuRI)|32296183
ENSG00000007255|ENSG00000161405|(HuRI)|32296183
ENSG00000007255|ENSG00000162924|(HuRI)|32296183
ENSG00000007255|ENSG00000164591|(HuRI)|32296183
ENSG00000007255|ENSG00000167302|(HuRI)|32296183
ENSG00000007255|ENSG00000167515|(HuRI)|32296183
ENSG00000007255|ENSG00000167565|(HuRI)|32296183
ENSG00000007255|ENSG00000168497|(HuRI)|32296183
ENSG00000007255|ENSG00000169217|(HuRI)|32296183
ENSG00000007255|ENSG00000169976|(HuRI)|32296183
ENSG00000007255|ENSG00000181938|(HuRI)|32296183
ENSG00000007255|ENSG00000182816|(HuRI)|32296183
ENSG00000007255|ENSG00000184939|(HuRI)|32296183
ENSG00000007255|ENSG00000196388|(HuRI)|32296183
ENSG00000007255|ENSG00000212123|(HuRI)|32296183
ENSG00000007312|ENSG00000197860|(HuRI)|32296183
ENSG00000007372|ENSG00000020129|(HuRI)|32296183
ENSG00000007372|ENSG00000029993|(HuRI)|32296183
ENSG00000007372|ENSG00000031823|(HuRI)|32296183
ENSG00000007372|ENSG00000037965|(HuRI)|32296183
ENSG00000007372|ENSG00000051128|(HuRI)|32296183
ENSG00000007372|ENSG00000066136|(HuRI)|32296183
ENSG00000007372|ENSG00000072958|(HuRI)|32296183
ENSG00000007372|ENSG00000078140|(HuRI)|32296183
ENSG00000007372|ENSG00000079134|(HuRI)|32296183
ENSG00000007372|ENSG00000079257|(HuRI)|32296183
ENSG00000007372|ENSG00000083307|(HuRI)|32296183
ENSG00000007372|ENSG00000090487|(HuRI)|32296183
ENSG00000007372|ENSG00000092199|(HuRI)|32296183
ENSG00000007372|ENSG00000092208|(HuRI)|32296183
ENSG00000007372|ENSG00000095059|(HuRI)|32296183
ENSG00000007372|ENSG00000096093|(HuRI)|32296183
ENSG00000007372|ENSG00000099812|(HuRI)|32296183
ENSG00000007372|ENSG00000100151|(HuRI)|32296183
ENSG00000007372|ENSG00000100865|(HuRI)|32296183
ENSG00000007372|ENSG00000101266|(HuRI)|32296183
ENSG00000007372|ENSG00000101367|(HuRI)|32296183
ENSG00000007372|ENSG00000105492|(HuRI)|32296183
ENSG00000007372|ENSG00000105650|(HuRI)|32296183
ENSG00000007372|ENSG00000105991|(HuRI)|32296183
ENSG00000007372|ENSG00000108091|(HuRI)|32296183
ENSG00000007372|ENSG00000116754|(HuRI)|32296183
ENSG00000007372|ENSG00000116922|(HuRI)|32296183
ENSG00000007372|ENSG00000119335|(HuRI)|32296183
ENSG00000007372|ENSG00000119725|(HuRI)|32296183
ENSG00000007372|ENSG00000120860|(HuRI)|32296183
ENSG00000007372|ENSG00000121851|(HuRI)|32296183
ENSG00000007372|ENSG00000124827|(HuRI)|32296183
ENSG00000007372|ENSG00000125733|(HuRI)|32296183
ENSG00000007372|ENSG00000127445|(HuRI)|32296183
ENSG00000007372|ENSG00000130307|(HuRI)|32296183
ENSG00000007372|ENSG00000131013|(HuRI)|32296183
ENSG00000007372|ENSG00000133488|(HuRI)|32296183
ENSG00000007372|ENSG00000139714|(HuRI)|32296183
ENSG00000007372|ENSG00000140259|(HuRI)|32296183
ENSG00000007372|ENSG00000141977|(HuRI)|32296183
ENSG00000007372|ENSG00000142230|(HuRI)|32296183
ENSG00000007372|ENSG00000143882|(HuRI)|32296183
ENSG00000007372|ENSG00000144320|(HuRI)|32296183
ENSG00000007372|ENSG00000144597|(HuRI)|32296183
ENSG00000007372|ENSG00000144681|(HuRI)|32296183
ENSG00000007372|ENSG00000145945|(HuRI)|32296183
ENSG00000007372|ENSG00000146872|(HuRI)|32296183
ENSG00000007372|ENSG00000147421|(HuRI)|32296183
ENSG00000007372|ENSG00000147614|(HuRI)|32296183
ENSG00000007372|ENSG00000151092|(HuRI)|32296183
ENSG00000007372|ENSG00000151338|(HuRI)|32296183
ENSG00000007372|ENSG00000154359|(HuRI)|32296183
ENSG00000007372|ENSG00000155754|(HuRI)|32296183
ENSG00000007372|ENSG00000157450|(HuRI)|32296183
ENSG00000007372|ENSG00000161813|(HuRI)|32296183
ENSG00000007372|ENSG00000163155|(HuRI)|32296183
ENSG00000007372|ENSG00000163320|(HuRI)|32296183
ENSG00000007372|ENSG00000163960|(HuRI)|32296183
ENSG00000007372|ENSG00000167131|(HuRI)|32296183
ENSG00000007372|ENSG00000167604|(HuRI)|32296183
ENSG00000007372|ENSG00000167670|(HuRI)|32296183
ENSG00000007372|ENSG00000172497|(HuRI)|32296183
ENSG00000007372|ENSG00000172530|(HuRI)|32296183
ENSG00000007372|ENSG00000173207|(HuRI)|32296183
ENSG00000007372|ENSG00000175376|(HuRI)|32296183
ENSG00000007372|ENSG00000176148|(HuRI)|32296183
ENSG00000007372|ENSG00000177479|(HuRI)|32296183
ENSG00000007372|ENSG00000177504|(HuRI)|32296183
ENSG00000007372|ENSG00000180806|(HuRI)|32296183
ENSG00000007372|ENSG00000181929|(HuRI)|32296183
ENSG00000007372|ENSG00000183230|(HuRI)|32296183
ENSG00000007372|ENSG00000184182|(HuRI)|32296183
ENSG00000007372|ENSG00000185359|(HuRI)|32296183
ENSG00000007372|ENSG00000185753|(HuRI)|32296183
ENSG00000007372|ENSG00000186141|(HuRI)|32296183
ENSG00000007372|ENSG00000187272|(HuRI)|32296183
ENSG00000007372|ENSG00000188761|(HuRI)|32296183
ENSG00000007372|ENSG00000196418|(HuRI)|32296183
ENSG00000007372|ENSG00000196482|(HuRI)|32296183
ENSG00000007372|ENSG00000197256|(HuRI)|32296183
ENSG00000007372|ENSG00000198218|(HuRI)|32296183
ENSG00000007372|ENSG00000198586|(HuRI)|32296183
ENSG00000007372|ENSG00000204438|(HuRI)|32296183
ENSG00000007372|ENSG00000204538|(HuRI)|32296183
ENSG00000007372|ENSG00000204710|(HuRI)|32296183
ENSG00000007372|ENSG00000204822|(HuRI)|32296183
ENSG00000007372|ENSG00000204873|(HuRI)|32296183
ENSG00000007372|ENSG00000214447|(HuRI)|32296183
ENSG00000007372|ENSG00000214717|(HuRI)|32296183
ENSG00000007372|ENSG00000215114|(HuRI)|32296183
ENSG00000007372|ENSG00000221955|(HuRI)|32296183
ENSG00000007372|ENSG00000243335|(HuRI)|32296183
ENSG00000007372|ENSG00000250506|(HuRI)|32296183
ENSG00000007372|ENSG00000270765|(HuRI)|32296183
ENSG00000007384|ENSG00000107187|(HuRI)|32296183
ENSG00000007392|ENSG00000115875|(HuRI)|32296183
ENSG00000007392|ENSG00000124193|(HuRI)|32296183
ENSG00000007866|ENSG00000102243|(HuRI)|32296183
ENSG00000007866|ENSG00000144560|(HuRI)|32296183
ENSG00000007866|ENSG00000206538|(HuRI)|32296183
ENSG00000007923|ENSG00000079257|(HuRI)|32296183
ENSG00000007923|ENSG00000146281|(HuRI)|32296183
ENSG00000007923|ENSG00000223501|(HuRI)|32296183
ENSG00000007933|ENSG00000100359|(HuRI)|32296183
ENSG00000007933|ENSG00000132514|(HuRI)|32296183
ENSG00000007933|ENSG00000211456|(HuRI)|32296183
ENSG00000007944|ENSG00000077348|(HuRI)|32296183
ENSG00000007944|ENSG00000087338|(HuRI)|32296183
ENSG00000007944|ENSG00000095066|(HuRI)|32296183
ENSG00000007944|ENSG00000109906|(HuRI)|32296183
ENSG00000007944|ENSG00000115274|(HuRI)|32296183
ENSG00000007944|ENSG00000132854|(HuRI)|32296183
ENSG00000007944|ENSG00000137575|(HuRI)|32296183
ENSG00000007944|ENSG00000143382|(HuRI)|32296183
ENSG00000007944|ENSG00000145358|(HuRI)|32296183
ENSG00000007944|ENSG00000163156|(HuRI)|32296183
ENSG00000007944|ENSG00000165699|(HuRI)|32296183
ENSG00000007944|ENSG00000173480|(HuRI)|32296183
ENSG00000007944|ENSG00000174738|(HuRI)|32296183
ENSG00000007944|ENSG00000176896|(HuRI)|32296183
ENSG00000007944|ENSG00000179456|(HuRI)|32296183
ENSG00000007944|ENSG00000179627|(HuRI)|32296183
ENSG00000007944|ENSG00000183621|(HuRI)|32296183
ENSG00000007944|ENSG00000183690|(HuRI)|32296183
ENSG00000007944|ENSG00000188747|(HuRI)|32296183
ENSG00000007944|ENSG00000196227|(HuRI)|32296183
ENSG00000007944|ENSG00000196843|(HuRI)|32296183
ENSG00000007944|ENSG00000198807|(HuRI)|32296183
ENSG00000007944|ENSG00000257108|(HuRI)|32296183
ENSG00000008018|ENSG00000011590|(HuRI)|32296183
ENSG00000008018|ENSG00000013392|(HuRI)|32296183
ENSG00000008018|ENSG00000035141|(HuRI)|32296183
ENSG00000008018|ENSG00000056558|(HuRI)|32296183
ENSG00000008018|ENSG00000062194|(HuRI)|32296183
ENSG00000008018|ENSG00000068400|(HuRI)|32296183
ENSG00000008018|ENSG00000078902|(HuRI)|32296183
ENSG00000008018|ENSG00000081377|(HuRI)|32296183
ENSG00000008018|ENSG00000092208|(HuRI)|32296183
ENSG00000008018|ENSG00000094796|(HuRI)|32296183
ENSG00000008018|ENSG00000099956|(HuRI)|32296183
ENSG00000008018|ENSG00000100055|(HuRI)|32296183
ENSG00000008018|ENSG00000101197|(HuRI)|32296183
ENSG00000008018|ENSG00000101331|(HuRI)|32296183
ENSG00000008018|ENSG00000101413|(HuRI)|32296183
ENSG00000008018|ENSG00000103202|(HuRI)|32296183
ENSG00000008018|ENSG00000104147|(HuRI)|32296183
ENSG00000008018|ENSG00000104435|(HuRI)|32296183
ENSG00000008018|ENSG00000104524|(HuRI)|32296183
ENSG00000008018|ENSG00000104863|(HuRI)|32296183
ENSG00000008018|ENSG00000104964|(HuRI)|32296183
ENSG00000008018|ENSG00000105617|(HuRI)|32296183
ENSG00000008018|ENSG00000105619|(HuRI)|32296183
ENSG00000008018|ENSG00000105991|(HuRI)|32296183
ENSG00000008018|ENSG00000106541|(HuRI)|32296183
ENSG00000008018|ENSG00000107187|(HuRI)|32296183
ENSG00000008018|ENSG00000112130|(HuRI)|32296183
ENSG00000008018|ENSG00000113595|(HuRI)|32296183
ENSG00000008018|ENSG00000113638|(HuRI)|32296183
ENSG00000008018|ENSG00000125656|(HuRI)|32296183
ENSG00000008018|ENSG00000126337|(HuRI)|32296183
ENSG00000008018|ENSG00000127191|(HuRI)|32296183
ENSG00000008018|ENSG00000129084|(HuRI)|32296183
ENSG00000008018|ENSG00000131737|(HuRI)|32296183
ENSG00000008018|ENSG00000132680|(HuRI)|32296183
ENSG00000008018|ENSG00000132938|(HuRI)|32296183
ENSG00000008018|ENSG00000133103|(HuRI)|32296183
ENSG00000008018|ENSG00000134152|(HuRI)|32296183
ENSG00000008018|ENSG00000136936|(HuRI)|32296183
ENSG00000008018|ENSG00000140382|(HuRI)|32296183
ENSG00000008018|ENSG00000140859|(HuRI)|32296183
ENSG00000008018|ENSG00000141985|(HuRI)|32296183
ENSG00000008018|ENSG00000145945|(HuRI)|32296183
ENSG00000008018|ENSG00000148660|(HuRI)|32296183
ENSG00000008018|ENSG00000148704|(HuRI)|32296183
